Compound_ID,Name,Formula,Annot. Source: Predicted Compositions,mzCloud Search, mzVault Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],# mzCloud Results,# mzVault Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,mzVault Best Match,KEGG ID,mzCloud ID,MS2,Reference Ion
1.53_184.09663_RP,,C9 H10 O3,Full match,No results,No results,-1.09,166.06281,184.09663,1.53,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
6.389_484.23864_RP,,C15 H34 N9 O7 P,Full match,No results,No results,-1.06,483.23137,484.23864,6.389,0,0,,,,,,,No MS2,[M+H]+1
1.806_242.99764_RP,,C2 H8 N6 O2 P2 S,Full match,No results,No results,-0.41,241.99037,242.99764,1.806,0,0,,,,,,,No MS2,[M+H]+1
0.946_222.97851_RP,,C3 H4 N4 O4 P2,Full match,No results,No results,2.06,221.97124,222.97851,0.946,0,0,,,,,,,No MS2,[M+H]+1
8.999_190.1073_RP,,C8 H15 N O4,Full match,No results,No results,-0.47,189.10002,190.1073,8.999,0,0,,,,,,,No MS2,[M+H]+1
9.001_190.10727_RP,,C8 H12 O4,Full match,No results,No results,-0.85,172.07341,190.10727,9.001,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
11.488_281.15932_RP,,C13 H28 O2 S2,Full match,No results,No results,-3.69,280.15204,281.15932,11.488,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.972_149.04437_RP,,C5 H8 O5,Full match,No results,No results,-0.56,148.03709,149.04437,1.972,0,0,,,,,,,DDA for preferred ion,[M+H]+1
14.04_329.10188_RP,,C18 H16 O6,Full match,No results,No results,-0.27,328.0946,329.10188,14.04,0,0,,,,,,,No MS2,[M+H]+1
9.533_318.20219_RP,,C14 H27 N3 O5,Full match,No results,No results,-0.48,317.19492,318.20219,9.533,0,0,,,,,,,No MS2,[M+H]+1
2.673_182.08106_RP,,C9 H11 N O3,Full match,No results,No results,-0.63,181.07378,182.08106,2.673,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.404_331.11741_RP,,C15 H10 N10,Full match,No results,No results,3.46,330.11013,331.11741,12.404,0,0,,,,,,,No MS2,[M+H]+1
1.082_936.72763_RP,,,No results,No results,No results,,935.72036,936.72763,1.082,0,0,,,,,,,No MS2,[M+H]+1
6.7_255.03408_RP,,C10 H11 N2 O2 P S,Full match,No results,No results,-4.25,254.0268,255.03408,6.7,0,0,,,,,,,No MS2,[M+H]+1
1.78_335.14476_RP,,C13 H22 N2 O8,Full match,No results,No results,-0.4,334.13748,335.14476,1.78,0,0,,,,,,,No MS2,[M+H]+1
1.082_877.72589_RP,,,No results,No results,No results,,876.71862,877.72589,1.082,0,0,,,,,,,No MS2,[M+H]+1
8.058_220.06033_RP,,C11 H9 N O4,Full match,No results,No results,-0.49,219.05305,220.06033,8.058,0,0,,,,,,,No MS2,[M+H]+1
10.638_277.1181_RP,,C14 H16 N2 O4,Full match,No results,No results,-0.68,276.11082,277.1181,10.638,0,0,,,,,,,No MS2,[M+H]+1
1.525_240.08642_RP,,C11 H13 N O5,Full match,No results,No results,-0.99,239.07914,240.08642,1.525,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.121_186.18508_RP,,C11 H23 N O,Full match,No results,No results,-0.86,185.17781,186.18508,10.121,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.492_280.129_RP,,C13 H17 N3 O4,Full match,No results,No results,-0.64,279.12173,280.129,8.492,0,0,,,,,,,No MS2,[M+H]+1
13.466_293.10173_RP,,C12 H8 N10,Full match,No results,No results,4.11,292.09454,293.10173,13.466,0,0,,,,,,,No MS2,[M+H]+1
10.379_374.02839_RP,,C4 H7 N9 O12,Full match,No results,No results,-0.81,373.02111,374.02839,10.379,0,0,,,,,,,No MS2,[M+H]+1
1.113_216.04764_RP,,C4 H5 N7 O4,Full match,No results,No results,0.29,215.04036,216.04764,1.113,0,0,,,,,,,No MS2,[M+H]+1
10.336_321.06032_RP,,C12 H4 N10 O2,Full match,No results,No results,3.68,320.05305,321.06032,10.336,0,0,,,,,,,No MS2,[M+H]+1
11.532_126.09123_RP,,C7 H11 N O,Full match,No results,No results,-0.92,125.08395,126.09123,11.532,0,0,,,,,,,No MS2,[M+H]+1
4.495_382.13423_RP,,C14 H23 N O11,Full match,No results,No results,-0.42,381.12695,382.13423,4.495,0,0,,,,,,,No MS2,[M+H]+1
1.088_706.75805_RP,,,No results,No results,No results,,705.75078,706.75805,1.088,0,0,,,,,,,No MS2,[M+H]+1
1.667_189.08685_RP,,C7 H12 N2 O4,Full match,No results,No results,-0.73,188.07957,189.08685,1.667,0,0,,,,,,,No MS2,[M+H]+1
12.868_285.11198_RP,,C18 H12 N4,Invalid mass,No results,No results,-5.26,284.1047,285.11198,12.868,0,0,,,,,,,No MS2,[M+H]+1
12.567_265.10698_RP,,C15 H12 N4 O,Invalid mass,No results,No results,-5.41,264.09968,265.10698,12.567,0,0,,,,,,,DDA for preferred ion,[M+H]+1
11.602_349.09167_RP,,C14 H8 N10 O2,Full match,No results,No results,3.54,348.0844,349.09167,11.602,0,0,,,,,,,No MS2,[M+H]+1
5.811_271.08094_RP,,C16 H16 P2,Full match,No results,No results,3.49,270.07367,271.08094,5.811,0,0,,,,,,,No MS2,[M+H]+1
3.644_244.08141_RP,,C10 H13 N O6,Full match,No results,No results,-0.65,243.07413,244.08141,3.644,0,0,,,,,,,No MS2,[M+H]+1
1.332_453.00867_RP,,C15 H9 N4 O11 P,Full match,No results,No results,1.88,452.00139,453.00867,1.332,0,0,,,,,,,No MS2,[M+H]+1
1.633_277.10284_RP,,C12 H21 O3 P S,Full match,No results,No results,2.4,276.09556,277.10284,1.633,0,0,,,,,,,No MS2,[M+H]+1
13.184_204.10174_RP,,C12 H13 N O2,Full match,No results,No results,-0.83,203.09446,204.10174,13.184,0,0,,,,,,,No MS2,[M+H]+1
12.746_122.00915_RP,,C3 H7 N S2,Full match,No results,No results,-0.96,121.00187,122.00915,12.746,0,0,,,,,,,No MS2,[M+H]+1
3.423_178.08611_RP,,C10 H11 N O2,Full match,No results,No results,-0.82,177.07883,178.08611,3.423,0,0,,,,,,,DDA for preferred ion,[M+H]+1
7.797_435.12833_RP,,C26 H18 N4 O S,Full match,No results,No results,2.09,434.12104,435.12833,7.797,0,0,,,,,,,No MS2,[M+H]+1
1.533_364.12357_RP,,C14 H21 N O10,Full match,No results,No results,-0.64,363.11631,364.12357,1.533,0,0,,,,,,,No MS2,[M+H]+1
6.144_276.10756_RP,,C11 H17 N O7,Full match,No results,No results,-0.81,275.10028,276.10756,6.144,0,0,,,,,,,No MS2,[M+H]+1
4.477_310.13959_RP,,C15 H23 N3 S2,Full match,No results,No results,-3.32,309.13231,310.13959,4.477,0,0,,,,,,,No MS2,[M+H]+1
6.464_217.11811_RP,,C9 H16 N2 O4,Full match,No results,No results,-0.82,216.11083,217.11811,6.464,0,0,,,,,,,No MS2,[M+H]+1
5.818_81.03342_RP,,C5 H4 O,Full match,No results,No results,-0.9,80.02614,81.03342,5.818,0,0,,,,,,,No MS2,[M+H]+1
4.723_216.06536_RP,,C12 H9 N O3,Full match,No results,No results,-0.75,215.05808,216.06536,4.723,0,0,,,,,,,No MS2,[M+H]+1
1.774_219.96629_RP,,C4 H3 N3 O4 P2,Full match,No results,No results,-3.95,218.95901,219.96629,1.774,0,0,,,,,,,DDA for preferred ion,[M+H]+1
7.67_215.10247_RP,,C9 H14 N2 O4,Full match,No results,No results,-0.77,214.09519,215.10247,7.67,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.588_86.09637_RP,,C5 H11 N,Full match,No results,No results,-0.69,85.08909,86.09637,3.588,0,0,,,,,,,No MS2,[M+H]+1
5.504_160.06032_RP,,C6 H9 N O4,Full match,No results,No results,-0.69,159.05305,160.06032,5.504,0,0,,,,,,,No MS2,[M+H]+1
2.215_132.11301_RP,,C5 H13 N3 O,Full match,No results,No results,-1.02,131.10573,132.11301,2.215,0,0,,,,,,,No MS2,[M+H]+1
16.851_347.24267_RP,,C13 H31 N8 O P,Full match,No results,No results,-1.32,346.23539,347.24267,16.851,0,0,,,,,,,No MS2,[M+H]+1
1.498_351.13962_RP,,C6 H22 N8 O7 S,Full match,No results,No results,-2.5,350.13234,351.13962,1.498,0,0,,,,,,,No MS2,[M+H]+1
11.345_166.08615_RP,,C9 H11 N O2,Full match,No results,No results,-0.65,165.07887,166.08615,11.345,0,0,,,,,,,No MS2,[M+H]+1
14.963_379.03431_RP,,C8 H21 N4 O3 P3 S2,Full match,No results,No results,0.63,378.02703,379.03431,14.963,0,0,,,,,,,No MS2,[M+H]+1
9.246_277.1069_RP,,C9 H17 N4 O4 P,Full match,No results,No results,3.18,276.09962,277.1069,9.246,0,0,,,,,,,DDA for preferred ion,[M+H]+1
6.74_211.10754_RP,,C10 H14 N2 O3,Full match,No results,No results,-0.85,210.10026,211.10754,6.74,0,0,,,,,,,No MS2,[M+H]+1
7.214_359.22872_RP,,C16 H30 N4 O5,Full match,No results,No results,-0.5,358.22144,359.22872,7.214,0,0,,,,,,,No MS2,[M+H]+1
2.765_265.12151_RP,,C10 H20 N2 O4 S,Full match,No results,No results,-0.56,264.11423,265.12151,2.765,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.877_237.07556_RP,,C7 H9 N8 P,Full match,No results,No results,-2.09,236.06829,237.07556,4.877,0,0,,,,,,,No MS2,[M+H]+1
2.8_444.17093_RP,,C19 H30 N3 O5 P S,Full match,No results,No results,-1.63,443.16365,444.17093,2.8,0,0,,,,,,,No MS2,[M+H]+1
5.832_208.09662_RP,,C5 H14 N5 O2 P,Full match,No results,No results,4.02,207.08934,208.09662,5.832,0,0,,,,,,,No MS2,[M+H]+1
9.223_247.12871_RP,,C12 H23 O P S,Full match,No results,No results,2.88,246.12143,247.12871,9.223,0,0,,,,,,,No MS2,[M+H]+1
1.139_143.00205_RP,,C3 H2 N4 O S,Full match,No results,No results,0.44,141.99499,143.00205,1.139,0,0,,,,,,,No MS2,[M+H]+1
5.811_279.1371_RP,,C11 H22 N2 O4 S,Full match,No results,No results,-0.74,278.12982,279.1371,5.811,0,0,,,,,,,No MS2,[M+H]+1
10.191_337.12356_RP,,C5 H20 N8 O7 S,Full match,No results,No results,-3.81,336.11629,337.12356,10.191,0,0,,,,,,,No MS2,[M+H]+1
3.6_187.05997_RP,,C8 H10 O5,Full match,No results,No results,-0.68,186.0527,187.05997,3.6,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.085_664.77757_RP,,C H3 N10 O18 P3 S4,Full match,No results,No results,-2.94,663.77029,664.77757,1.085,0,0,,,,,,,No MS2,[M+H]+1
9.884_329.16341_RP,,,No results,No results,No results,,328.15613,329.16341,9.884,0,0,,,,,,,No MS2,[M+H]+1
2.614_190.10724_RP,,C8 H15 N O4,Full match,No results,No results,-0.75,189.09997,190.10724,2.614,0,0,,,,,,,No MS2,[M+H]+1
13.494_204.19562_RP,,C11 H25 N O2,Full match,No results,No results,-0.9,203.18835,204.19562,13.494,0,0,,,,,,,No MS2,[M+H]+1
2.442_328.1237_RP,,C8 H23 N7 O P2 S,Full match,No results,No results,1.28,327.11642,328.1237,2.442,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.968_301.16439_RP,,C9 H25 N4 O5 P,Full match,No results,No results,2.86,300.15711,301.16439,12.968,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.542_290.12329_RP,,C12 H19 N O7,Full match,No results,No results,-0.47,289.11602,290.12329,8.542,0,0,,,,,,,No MS2,[M+H]+1
2.632_294.16577_RP,,C11 H23 N3 O6,Full match,No results,No results,-0.66,293.15849,294.16577,2.632,0,0,,,,,,,No MS2,[M+H]+1
7.347_202.14359_RP,,C10 H19 N O3,Full match,No results,No results,-0.89,201.13631,202.14359,7.347,0,0,,,,,,,No MS2,[M+H]+1
9.768_211.10754_RP,,C10 H14 N2 O3,Full match,No results,No results,-0.84,210.10027,211.10754,9.768,0,0,,,,,,,No MS2,[M+H]+1
6.663_245.06541_RP,,C10 H12 O7,Full match,No results,No results,-0.68,244.05814,245.06541,6.663,0,0,,,,,,,DDA for preferred ion,[M+H]+1
0.951_189.01811_RP,,C2 H8 N2 O6 S,Full match,No results,No results,2.8,188.01083,189.01811,0.951,0,0,,,,,,,No MS2,[M+H]+1
6.756_201.07559_RP,,C9 H12 O5,Full match,No results,No results,-0.93,200.06829,201.07559,6.756,0,0,,,,,,,No MS2,[M+H]+1
8.39_326.13858_RP,,C11 H25 N3 O4 P2,Full match,No results,No results,-2.25,325.1313,326.13858,8.39,0,0,,,,,,,No MS2,[M+H]+1
7.74_231.13374_RP,,C10 H18 N2 O4,Full match,No results,No results,-0.84,230.12646,231.13374,7.74,0,0,,,,,,,No MS2,[M+H]+1
2.688_446.15026_RP,,C10 H24 N9 O9 P,Full match,No results,No results,-1.07,445.14298,446.15026,2.688,0,0,,,,,,,No MS2,[M+H]+1
5.068_175.05998_RP,,C7 H10 O5,Full match,No results,No results,-0.69,174.0527,175.05998,5.068,0,0,,,,,,,No MS2,[M+H]+1
9.027_295.16506_RP,,C9 H23 N6 O3 P,Full match,No results,No results,2.9,294.15778,295.16506,9.027,0,0,,,,,,,No MS2,[M+H]+1
1.264_573.19872_RP,,,No results,No results,No results,,572.19144,573.19872,1.264,0,0,,,,,,,No MS2,[M+H]+1
4.578_272.16027_RP,,C12 H21 N3 O4,Full match,No results,No results,-0.79,271.15299,272.16027,4.578,0,0,,,,,,,No MS2,[M+H]+1
0.902_93.01259_RP,,,No results,No results,No results,,92.0053,93.01259,0.902,0,0,,,,,,,No MS2,[M+H]+1
9.962_589.1021_RP,,,No results,No results,No results,,588.09483,589.1021,9.962,0,0,,,,,,,No MS2,[M+H]+1
1.21_194.06571_RP,,C6 H11 N O6,Full match,No results,No results,-1.08,193.05843,194.06571,1.21,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.63_270.09705_RP,,C12 H15 N O6,Full match,No results,No results,-0.6,269.08978,270.09705,2.63,0,0,,,,,,,No MS2,[M+H]+1
5.746_564.2132_RP,,C21 H33 N5 O13,Full match,No results,No results,-2.78,563.20592,564.2132,5.746,0,0,,,,,,,No MS2,[M+H]+1
6.153_202.07086_RP,,C8 H11 N O5,Full match,No results,No results,-0.7,201.06358,202.07086,6.153,0,0,,,,,,,No MS2,[M+H]+1
1.374_180.06875_RP,,C6 H13 N O3 S,Full match,No results,No results,-0.77,179.06148,180.06875,1.374,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.072_220.08141_RP,,C8 H13 N O6,Full match,No results,No results,-0.71,219.07413,220.08141,3.072,0,0,,,,,,,No MS2,[M+H]+1
5.906_279.13711_RP,,C11 H22 N2 O4 S,Full match,No results,No results,-0.7,278.12983,279.13711,5.906,0,0,,,,,,,No MS2,[M+H]+1
5.438_310.07805_RP,,C11 H11 N5 O6,Full match,No results,No results,-0.51,309.07077,310.07805,5.438,0,0,,,,,,,No MS2,[M+H]+1
3.994_271.06539_RP,,C5 H16 N6 O P2 S,Full match,No results,No results,-0.13,270.05812,271.06539,3.994,0,0,,,,,,,No MS2,[M+H]+1
12.578_385.12334_RP,,C17 H24 N2 O4 S2,Full match,No results,No results,-4.39,384.11606,385.12334,12.578,0,0,,,,,,,No MS2,[M+H]+1
12.402_284.13918_RP,,C16 H17 N3 O2,Full match,No results,No results,-0.84,283.13184,284.13918,12.402,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.147_149.04436_RP,,C5 H8 O5,Full match,No results,No results,-0.62,148.03708,149.04436,2.147,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.049_182.08105_RP,,C9 H11 N O3,Full match,No results,No results,-0.65,181.07378,182.08105,4.049,0,0,,,,,,,No MS2,[M+H]+1
0.947_256.9817_RP,,C7 H14 P2 S3,Full match,No results,No results,4.45,255.97443,256.9817,0.947,0,0,,,,,,,No MS2,[M+H]+1
0.945_256.98174_RP,,C3 H12 Cl N4 P S2,Full match,No results,No results,-1.17,233.99268,256.98174,0.945,0,0,,,,,,,No MS2,[M+Na]+1
2.778_490.17643_RP,,C15 H34 N5 O7 P3,Full match,No results,No results,4.19,489.16916,490.17643,2.778,0,0,,,,,,,No MS2,[M+H]+1
2.669_216.13409_RP,,C9 H17 N3 O3,Full match,No results,No results,-0.82,215.12682,216.13409,2.669,0,0,,,,,,,No MS2,[M+H]+1
3.061_199.07119_RP,,C8 H10 N2 O4,Full match,No results,No results,-0.72,198.06391,199.07119,3.061,0,0,,,,,,,No MS2,[M+H]+1
5.76_260.1603_RP,,C11 H21 N3 O4,Full match,No results,No results,-0.72,259.15302,260.1603,5.76,0,0,,,,,,,No MS2,[M+H]+1
7.782_272.16034_RP,,C12 H21 N3 O4,Full match,No results,No results,-0.53,271.15306,272.16034,7.782,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.672_131.11775_RP,,C6 H14 N2 O,Full match,No results,No results,-1.07,130.11047,131.11775,1.672,0,0,,,,,,,No MS2,[M+H]+1
1.671_198.08717_RP,,C8 H11 N3 O3,Full match,No results,No results,-0.76,197.07989,198.08717,1.671,0,0,,,,,,,No MS2,[M+H]+1
1.412_381.07909_RP,,C12 H16 N2 O12,Full match,No results,No results,3.91,380.07181,381.07909,1.412,0,0,,,,,,,No MS2,[M+H]+1
1.357_245.0766_RP,,C9 H12 N2 O6,Full match,No results,No results,-0.88,244.06932,245.0766,1.357,0,0,,,,,,,No MS2,[M+H]+1
1.936_282.13527_RP,,C9 H16 N9 P,Full match,No results,No results,4.86,281.12799,282.13527,1.936,0,0,,,,,,,No MS2,[M+H]+1
4.203_176.09162_RP,,C7 H13 N O4,Full match,No results,No results,-0.66,175.08434,176.09162,4.203,0,0,,,,,,,No MS2,[M+H]+1
8.534_271.16509_RP,,C15 H27 P S,Full match,No results,No results,2.62,270.15781,271.16509,8.534,0,0,,,,,,,No MS2,[M+H]+1
1.487_292.99522_RP,,C11 H5 N2 O6 P,Full match,No results,No results,-1.99,291.98794,292.99522,1.487,0,0,,,,,,,No MS2,[M+H]+1
1.487_291.9874_RP,,C7 H7 N3 O6 P2,Full match,No results,No results,-3.04,290.98012,291.9874,1.487,0,0,,,,,,,No MS2,[M+H]+1
2.372_187.05995_RP,,C8 H10 O5,Full match,No results,No results,-0.79,186.05268,187.05995,2.372,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.153_268.10246_RP,,C9 H17 N O8,Full match,No results,No results,-0.86,267.09519,268.10246,1.153,0,0,,,,,,,No MS2,[M+H]+1
1.022_508.85662_RP,,C3 H9 Cl2 N2 O17 P3,Full match,No results,No results,0.45,507.84934,508.85662,1.022,0,0,,,,,,,No MS2,[M+H]+1
1.431_564.17671_RP,,C18 H32 N9 O6 P3,Full match,No results,No results,1.05,563.16943,564.17671,1.431,0,0,,,,,,,No MS2,[M+H]+1
6.108_460.16588_RP,,C11 H26 N9 O9 P,Full match,No results,No results,-1.1,459.1586,460.16588,6.108,0,0,,,,,,,No MS2,[M+H]+1
1.321_268.05121_RP,,C3 H12 N9 P3,Full match,No results,No results,4.05,267.04393,268.05121,1.321,0,0,,,,,,,No MS2,[M+H]+1
6.013_428.1761_RP,,C15 H28 N9 P3,Full match,No results,No results,1.81,427.16882,428.1761,6.013,0,0,,,,,,,No MS2,[M+H]+1
11.396_376.13892_RP,,C13 H22 N5 O6 P,Full match,No results,No results,2.33,375.13164,376.13892,11.396,0,0,,,,,,,No MS2,[M+H]+1
8.727_204.06539_RP,,C5 H10 N5 O2 P,Full match,No results,No results,4.46,203.05812,204.06539,8.727,0,0,,,,,,,No MS2,[M+H]+1
9.537_300.19162_RP,,C8 H26 N7 O3 P,Full match,No results,No results,2.91,299.18435,300.19162,9.537,0,0,,,,,,,No MS2,[M+H]+1
11.17_371.11226_RP,,C14 H27 O5 P S2,Full match,No results,No results,3.36,370.105,371.11226,11.17,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.172_233.96932_RP,,C6 H3 N O7 S,Full match,No results,No results,-4.21,232.96204,233.96932,1.172,0,0,,,,,,,No MS2,[M+H]+1
9.743_299.02303_RP,,C5 H2 N10 O6,Full match,No results,No results,-0.42,298.01575,299.02303,9.743,0,0,,,,,,,No MS2,[M+H]+1
2.885_259.1287_RP,,C11 H18 N2 O5,Full match,No results,No results,-0.56,258.12143,259.1287,2.885,0,0,,,,,,,No MS2,[M+H]+1
4.493_228.08651_RP,,C10 H13 N O5,Full match,No results,No results,-0.6,227.07924,228.08651,4.493,0,0,,,,,,,No MS2,[M+H]+1
6.007_400.14484_RP,,C14 H25 N O12,Full match,No results,No results,-0.29,399.13756,400.14484,6.007,0,0,,,,,,,No MS2,[M+H]+1
1.065_888.80523_RP,,,No results,No results,No results,,887.79792,888.80523,1.065,0,0,,,,,,,No MS2,[M+H]+1
1.127_680.22386_RP,,C28 H41 N O16 S,Full match,No results,No results,2.91,679.21658,680.22386,1.127,0,0,,,,,,,No MS2,[M+H]+1
2.677_195.07625_RP,,C3 H11 N6 O2 P,Full match,No results,No results,4.46,194.06898,195.07625,2.677,0,0,,,,,,,No MS2,[M+H]+1
2.143_199.00787_RP,,C8 H8 O2 P2,Full match,No results,No results,3.23,198.00059,199.00787,2.143,0,0,,,,,,,No MS2,[M+H]+1
5.13_159.02869_RP,,C6 H6 O5,Full match,No results,No results,-0.72,158.02141,159.02869,5.13,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.893_403.13854_RP,,C10 H28 N8 O P2 S2,Full match,No results,No results,2.46,402.13126,403.13854,9.893,0,0,,,,,,,No MS2,[M+H]+1
6.179_288.15513_RP,,C6 H22 N7 O4 P,Full match,No results,No results,2.65,287.14785,288.15513,6.179,0,0,,,,,,,No MS2,[M+H]+1
1.339_255.14496_RP,,C10 H22 O7,Full match,No results,No results,4.45,254.13768,255.14496,1.339,0,0,,,,,,,No MS2,[M+H]+1
10.787_307.08107_RP,,C16 H18 O2 S2,Full match,No results,No results,-3.34,306.0738,307.08107,10.787,0,0,,,,,,,No MS2,[M+H]+1
2.356_207.9663_RP,,C3 H3 N3 O4 P2,Full match,No results,No results,-4.12,206.95903,207.9663,2.356,0,0,,,,,,,No MS2,[M+H]+1
3.102_624.23445_RP,,C23 H43 N7 O5 P2 S2,Full match,No results,No results,4.72,623.22717,624.23445,3.102,0,0,,,,,,,No MS2,[M+H]+1
1.481_161.09194_RP,,C6 H12 N2 O3,Full match,No results,No results,-0.81,160.08466,161.09194,1.481,0,0,,,,,,,No MS2,[M+H]+1
1.304_207.13374_RP,,C8 H18 N2 O4,Full match,No results,No results,-0.95,206.12646,207.13374,1.304,0,0,,,,,,,No MS2,[M+H]+1
1.332_280.09597_RP,,C9 H17 N3 O5 S,Full match,No results,No results,-0.72,279.08869,280.09597,1.332,0,0,,,,,,,No MS2,[M+H]+1
3.421_233.14942_RP,,C10 H20 N2 O4,Full match,No results,No results,-0.72,232.14214,233.14942,3.421,0,0,,,,,,,No MS2,[M+H]+1
11.182_146.05994_RP,,C9 H7 N O,Full match,No results,No results,-0.71,145.05266,146.05994,11.182,0,0,,,,,,,No MS2,[M+H]+1
3.926_167.03379_RP,,C8 H6 O4,Full match,No results,No results,-0.6,166.02651,167.03379,3.926,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.978_185.02865_RP,,C8 H10 O P2,Full match,No results,No results,3.71,184.02137,185.02865,4.978,0,0,,,,,,,No MS2,[M+H]+1
1.358_137.04432_RP,,C4 H8 O5,Full match,No results,No results,-0.93,136.03705,137.04432,1.358,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.071_167.09264_RP,,C7 H10 N4 O,Full match,No results,No results,-0.6,166.08536,167.09264,2.071,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.947_263.13888_RP,,C8 H19 N6 O2 P,Full match,No results,No results,3.4,262.1316,263.13888,10.947,0,0,,,,,,,No MS2,[M+H]+1
6.213_191.05492_RP,,C7 H10 O6,Full match,No results,No results,-0.48,190.04765,191.05492,6.213,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.039_259.06381_RP,,C11 H16 O3 P2,Full match,No results,No results,-3.62,258.05653,259.06381,1.039,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.926_205.10691_RP,,C9 H16 O5,Full match,No results,No results,-0.94,204.09958,205.10691,10.926,0,0,,,,,,,No MS2,[M+H]+1
11.974_175.11157_RP,,C12 H14 O,Full match,No results,No results,-1.01,174.10429,175.11157,11.974,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.645_302.20726_RP,,C14 H27 N3 O4,Full match,No results,No results,-0.59,301.19998,302.20726,8.645,0,0,,,,,,,No MS2,[M+H]+1
13.222_225.19595_RP,,C13 H24 N2 O,Full match,No results,No results,-0.84,224.18868,225.19595,13.222,0,0,,,,,,,No MS2,[M+H]+1
7.878_142.04977_RP,,C6 H7 N O3,Full match,No results,No results,-0.74,141.04249,142.04977,7.878,0,0,,,,,,,No MS2,[M+H]+1
1.08_962.73393_RP,,,No results,No results,No results,,961.72666,962.73393,1.08,0,0,,,,,,,No MS2,[M+H]+1
9.244_299.1124_RP,,C15 H22 O2 S2,Full match,No results,No results,-3.32,298.10513,299.1124,9.244,0,0,,,,,,,No MS2,[M+H]+1
1.439_189.12321_RP,,C8 H16 N2 O3,Full match,No results,No results,-0.82,188.11594,189.12321,1.439,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.535_229.11807_RP,,,No results,No results,No results,,228.11079,229.11807,1.535,0,0,,,,,,,No MS2,[M+H]+1
2.408_278.12327_RP,,C15 H21 N P2,Full match,No results,No results,3.86,277.11599,278.12327,2.408,0,0,,,,,,,No MS2,[M+H]+1
3.973_222.01834_RP,,C6 H3 N7 O S,Full match,No results,No results,-4.14,221.01106,222.01834,3.973,0,0,,,,,,,No MS2,[M+H]+1
1.534_400.18106_RP,,C15 H29 N O11,Full match,No results,No results,-0.7,399.17378,400.18106,1.534,0,0,,,,,,,No MS2,[M+H]+1
1.463_206.95845_RP,,C5 H2 O7 S,Full match,No results,No results,-4.62,205.95117,206.95845,1.463,0,0,,,,,,,DDA for preferred ion,[M+H]+1
11.167_329.03372_RP,,C7 H15 N4 O5 P3,Full match,No results,No results,2.78,328.02644,329.03372,11.167,0,0,,,,,,,No MS2,[M+H]+1
10.719_255.03409_RP,,C3 H7 Cl N8 O4,Full match,No results,No results,-4.18,254.02682,255.03409,10.719,0,0,,,,,,,No MS2,[M+H]+1
1.506_228.10755_RP,,C7 H17 N O7,Full match,No results,No results,-1,227.10028,228.10755,1.506,0,0,,,,,,,No MS2,[M+H]+1
6.391_274.17595_RP,,C12 H23 N3 O4,Full match,No results,No results,-0.67,273.16867,274.17595,6.391,0,0,,,,,,,No MS2,[M+H]+1
1.086_919.70727_RP,,C46 H99 N10 P S3,Invalid mass,No results,No results,5.01,918.7,919.70727,1.086,0,0,,,,,,,No MS2,[M+H]+1
5.662_290.13443_RP,,C11 H19 N3 O6,Full match,No results,No results,-0.8,289.12715,290.13443,5.662,0,0,,,,,,,No MS2,[M+H]+1
11.874_471.00298_RP,,C9 H15 N10 O3 P S4,Full match,No results,No results,1.7,469.9957,471.00298,11.874,0,0,,,,,,,No MS2,[M+H]+1
4.269_173.04431_RP,,C7 H8 O5,Full match,No results,No results,-0.76,172.03704,173.04431,4.269,0,0,,,,,,,DDA for preferred ion,[M+H]+1
